id,cltv
101442,134523.58859213954
101443,61370.49715614914
101444,48582.46598336796
101445,128511.37819586629
101446,94128.14710847715
101447,120257.59918385185
101448,51245.577022098834
101449,118102.47557293627
101450,119781.52275739714
101451,132116.02080920347
101452,53591.80744656357
101453,49451.01518285553
101454,109818.71348720811
101455,163328.65013551145
101456,152747.0927659147
101457,117776.78736988263
101458,139266.60525284044
101459,52661.45171169973
101460,49895.85753637145
101461,108739.0862680107
101462,135859.67204805196
101463,103058.88066716175
101464,135471.89120137045
101465,50388.43463992408
101466,50288.027527537284
101467,134001.97749413384
101468,127223.18010938405
101469,93300.05347382286
101470,94036.40519338424
101471,55532.97279070486
101472,50295.773488240986
101473,99063.12550033245
101474,127976.33886274791
101475,53508.3301309935
101476,48747.62449469404
101477,157887.83714533277
101478,100591.53100861488
101479,138451.87077444574
101480,126864.96532127785
101481,106064.3530312984
101482,47300.47615279776
101483,52940.88908207145
101484,125321.0955238774
101485,113499.84480525882
101486,56303.30549836956
101487,142967.6516644113
101488,112000.05400214782
101489,115827.9102703624
101490,126613.34780613947
101491,117961.00110374943
101492,56027.84930631179
101493,133476.26439406216
101494,88742.98264422233
101495,121385.5209317494
101496,48315.42436052686
101497,117692.17317143861
101498,97921.90101089841
101499,135780.80242006472
101500,109998.98492014658
101501,123052.89487020671
101502,107171.34848334503
101503,51838.56278528441
101504,114655.90849322433
101505,52626.48319783893
101506,109575.8939516571
101507,128658.1457745602
101508,89047.0679677176
101509,49455.48674158215
101510,115465.70797147226
101511,52703.08952911336
101512,122271.24744147809
101513,107353.84754284879
101514,108610.35492926596
101515,151597.14888161683
101516,49742.27233466483
101517,114257.27998169804
101518,114730.15810052375
101519,49463.485678146346
101520,96735.7927092048
101521,137634.27167081507
101522,59430.79070343204
101523,56335.068837389255
101524,115527.24343018743
101525,136123.83126918745
101526,52996.962704851176
101527,132093.98910384558
101528,50153.25838350891
101529,50131.790531852486
101530,116797.50111808802
101531,54435.16143870384
101532,52214.721804635985
101533,48345.924354110924
101534,48806.327724086885
101535,54628.92302273923
101536,127548.86181495343
101537,97992.64282916446
101538,114823.53043019869
101539,122244.23285868278
101540,132300.51366338908
101541,52840.446272932015
101542,123025.43328681393
101543,130334.31777153563
101544,53060.56690062047
101545,97083.92774981538
101546,51751.58723157617
101547,94003.9232468032
101548,86975.13032577134
101549,97046.37738930763
101550,89795.08740793528
101551,110474.53601983938
101552,139885.54432047092
101553,130362.65953247494
101554,107151.3923388308
101555,97571.05772061742
101556,98801.53598088796
101557,124468.09031596474
101558,50856.514474594565
101559,127495.39137008807
101560,98787.06869966809
101561,121528.23129003291
101562,115897.60365289358
101563,149041.96724172885
101564,110285.40445038516
101565,95557.14569086595
101566,133569.54148599712
101567,103622.39825552725
101568,129704.46012863645
101569,126092.70604239524
101570,152043.4330214769
101571,49052.57860662605
101572,100797.33677549037
101573,51579.44328391354
101574,51097.769755333786
101575,153053.74236657383
101576,139361.4331511362
101577,126098.64726418456
101578,99995.69311168711
101579,137918.55880442873
101580,116360.87128618741
101581,55527.99341681157
101582,125755.77252833985
101583,106153.26006312574
101584,110674.01279411803
101585,50319.51583074292
101586,125510.06538446555
101587,137640.37093945552
101588,121528.23129003291
101589,130071.00233940079
101590,142601.13503032498
101591,128461.590690288
101592,124469.2335631138
101593,145765.14477500218
101594,46327.50061311275
101595,130527.91510577958
101596,130441.34970669248
101597,102530.37305921735
101598,99985.52185040615
101599,47249.16127201115
101600,91923.48039519845
101601,53360.31169303051
101602,108849.94954873668
101603,52716.77112564119
101604,129653.67439186924
101605,50531.094780343985
101606,133853.38143179478
101607,100485.52422388137
101608,51778.126787071626
101609,144676.9052954227
101610,106473.35734486232
101611,138511.58097924222
101612,102074.87029067702
101613,117664.2961294702
101614,109853.46309349258
101615,105572.83433653468
101616,106516.58299771912
101617,126228.82475299353
101618,49206.951318365
101619,51321.53883890569
101620,123129.72120299832
101621,51762.8959555306
101622,55955.841357920945
101623,52686.70920573366
101624,113438.56459852423
101625,51936.094989410856
101626,131925.4240400302
101627,53517.024476503946
101628,52211.914534108226
101629,53227.46757352388
101630,125543.39682225352
101631,51863.11277792706
101632,141769.884665463
101633,135807.53096004418
101634,148113.72330007417
101635,119304.33754078741
101636,123336.74847585065
101637,116632.6924305282
101638,140438.64983654753
101639,131331.6325849485
101640,123690.92971858339
101641,51377.824337302314
101642,97163.73849529844
101643,116748.63745338548
101644,129022.60588882829
101645,52724.35208076839
101646,134945.64350832845
101647,56792.663525571916
101648,121692.17053240849
101649,124488.22310964328
101650,127175.98365059223
101651,66091.10733581547
101652,139383.04874983488
101653,101546.81477167163
101654,48536.056181782136
101655,139702.69323161023
101656,106614.55887932566
101657,116315.07293630372
101658,109653.66613525034
101659,128545.73853876724
101660,61512.090680185254
101661,109315.77772002865
101662,51855.287553673974
101663,52890.94150604538
101664,50427.119115979134
101665,160210.074557905
101666,48814.83274948195
101667,117650.10896433625
101668,130833.61077466287
101669,144679.777975507
101670,54575.98659126004
101671,127652.67700248936
101672,134418.95753001794
101673,51522.46117574213
101674,106796.7180835286
101675,152708.4462382576
101676,130559.37330606589
101677,49643.088686387804
101678,139368.56030465994
101679,104772.2448604202
101680,49852.60722619554
101681,54678.520301021694
101682,135790.38127793177
101683,48905.259298834666
101684,117150.25164776437
101685,132062.27262544702
101686,107806.92041454172
101687,50623.68324150333
101688,126446.74035738749
101689,52101.19495216284
101690,94151.48423103265
101691,106166.7067277349
101692,126870.90654306718
101693,100634.51948561809
101694,137197.21891756108
101695,114198.38872514934
101696,122110.0478485791
101697,143979.6026765605
101698,97607.01170044573
101699,127532.7687470854
101700,131461.29067930355
101701,52525.55370615874
101702,51972.20253527641
101703,122871.13879762715
101704,122281.85471729712
101705,121628.28156701027
101706,57244.35945956675
101707,140659.15117592333
101708,51695.150454028284
101709,115783.95931120115
101710,51551.53886036707
101711,118171.66307716144
101712,48253.8120596487
101713,133809.21154497136
101714,110345.06067424649
101715,146218.45719798928
101716,53330.50890419481
101717,140659.15117592333
101718,54566.47429148271
101719,117845.88355921781
101720,52263.55703230746
101721,102250.88529985139
101722,49624.12840394098
101723,104705.14528302627
101724,53385.24453847398
101725,108487.61976303243
101726,106487.87926970732
101727,112069.90085417703
101728,116908.86875928853
101729,138194.33148587227
101730,51642.01892703823
101731,110836.96989241143
101732,50900.91181186993
101733,49511.94352946942
101734,98309.97222240659
101735,130094.89206858851
101736,53103.27372028344
101737,51109.77726325889
101738,49233.14711125288
101739,120688.64366359878
101740,124893.4472228644
101741,163809.49808472526
101742,47300.47615279776
101743,128098.91293212677
101744,131290.31180952
101745,107874.85267802476
101746,135591.03576809552
101747,147850.3747522659
101748,110706.29434967655
101749,52214.10172626871
101750,90626.90495929064
101751,129022.60588882829
101752,116637.82299388926
101753,117222.03442262224
101754,106405.85981537978
101755,109303.23403795251
101756,160261.21600799047
101757,50080.475651065884
101758,52559.65935702325
101759,150258.00624284794
101760,148005.6881157298
101761,112294.0324513839
101762,50683.22646984995
101763,55740.68188842083
101764,142331.8477137133
101765,131329.96755734528
101766,59185.97787549428
101767,102339.703561496
101768,54015.158557302566
101769,122983.27731838575
101770,59233.44164096872
101771,52474.13775303877
101772,95557.14569086595
101773,51215.811575083026
101774,96193.29469149261
101775,133854.62715612975
101776,97921.90101089841
101777,107244.34180143531
101778,125247.33950810191
101779,130482.22079991939
101780,93391.86237007547
101781,127805.5764869829
101782,119268.73825781891
101783,50684.43243373105
101784,57249.858546244286
101785,130293.52712470459
101786,144637.47455111312
101787,47572.79414859327
101788,157354.0591539763
101789,120730.27755570406
101790,140968.69403667632
101791,144225.88497031867
101792,56816.46351307988
101793,103943.8130947368
101794,51190.19750593818
101795,52260.7558716024
101796,109557.31371652115
101797,93421.59688625782
101798,50677.28524806063
101799,121859.80388208799
101800,131867.75938655704
101801,51624.21993451568
101802,146482.58255358136
101803,53496.57298130949
101804,56581.85113136093
101805,145848.39991922092
101806,48890.333632213355
101807,60448.91266682502
101808,135554.1043377129
101809,106196.09085448564
101810,89519.74254813557
101811,101439.69514682796
101812,122863.04841018851
101813,126552.87611657023
101814,105347.06053817202
101815,130490.98367539693
101816,108578.55044757006
101817,156135.38641405627
101818,95829.47357927894
101819,139664.3280121524
101820,52257.83008446233
101821,100812.45678573476
101822,124993.12063061749
101823,134889.5273649352
101824,50063.77770723794
101825,140584.80621203952
101826,103830.39778637204
101827,51438.85652827585
101828,158410.950660609
101829,47300.47615279776
101830,128361.4482175718
101831,46520.60447656018
101832,134513.081193185
101833,115491.57091322009
101834,93892.91974301582
101835,149978.50259067392
101836,47809.607329003324
101837,49598.56874564862
101838,136704.52390304775
101839,91260.29113557913
101840,122230.78271739862
101841,92334.59943408445
101842,112170.62258213338
101843,116298.77699342815
101844,143348.7883445424
101845,47934.89917856543
101846,51937.174277281796
101847,50778.66327604952
101848,140785.1860224601
101849,144239.08131113782
101850,49132.20157956309
101851,98760.36665996723
101852,54331.44307363943
101853,58845.57535022858
101854,149269.7494831335
101855,114285.0383195397
101856,117753.31058548752
101857,109006.65669543765
101858,96871.29447800711
101859,51684.930666390144
101860,139367.10123912164
101861,97726.89807613082
101862,139726.0877635104
101863,130951.38936945822
101864,113663.5273540052
101865,89589.15403137276
101866,121253.63279876093
101867,114854.44028758309
101868,99262.12251774882
101869,130798.97216489859
101870,49826.97552247451
101871,118177.12544360556
101872,106132.02068571986
101873,123785.94213820485
101874,52857.339544323564
101875,126228.82475299353
101876,114025.6260348547
101877,120823.24519203123
101878,50131.790531852486
101879,105867.03447160323
101880,141353.2435809526
101881,51762.471127240125
101882,134123.04353158892
101883,101014.86336893958
101884,116876.47658573306
101885,131331.6325849485
101886,138970.93807826596
101887,165418.2460653723
101888,120998.08850125365
101889,50305.537085585536
101890,101558.4214930225
101891,163430.4632895139
101892,118428.96385154325
101893,48636.74724211614
101894,153757.52680882567
101895,127833.89011568019
101896,51839.08092431242
101897,133804.10954350163
101898,55554.07106308556
101899,114378.38750359936
101900,107806.92041454172
101901,50108.78715126465
101902,53863.38783407636
101903,50636.84522398505
101904,100163.33556123325
101905,118096.09103745458
101906,108404.09488274268
101907,115220.08653317383
101908,47387.315877069545
101909,130091.35511491048
101910,112781.3082034807
101911,130795.65674243549
101912,48905.259298834666
101913,109122.97553281704
101914,144728.2600739066
101915,125523.2150079905
101916,142203.24581806496
101917,50707.501675007195
101918,122033.85503144808
101919,93391.86237007547
101920,97823.64524434699
101921,135407.13845653506
101922,100677.67967411345
101923,124376.41493755148
101924,156942.61958263
101925,143580.62916032755
101926,101442.17013956563
101927,94610.36816119793
101928,126186.56768283529
101929,54474.86480650396
101930,109250.66411586205
101931,145382.90032654782
101932,54720.72181641414
101933,99374.27758326111
101934,52992.884503726076
101935,51662.41342225561
101936,110577.7231607567
101937,122386.40243931708
101938,121291.0843067196
101939,48863.929225859676
101940,94244.21572994806
101941,58391.719941098825
101942,120127.88945564881
101943,48661.6532766729
101944,49418.40813815978
101945,118719.0469672798
101946,94551.34617189031
101947,54007.40107155178
101948,144216.88372918474
101949,96345.15427417227
101950,134581.47082385398
101951,92965.25776831132
101952,56786.80000355333
101953,48697.47164349113
101954,130935.09087549687
101955,106619.71347527833
101956,123954.59305636233
101957,130480.94991459796
101958,111745.63146853374
101959,49652.39647225448
101960,137274.423295851
101961,101709.12479798756
101962,107151.3923388308
101963,154087.43170791914
101964,138664.28847760687
101965,141638.32643973213
101966,107073.73469326235
101967,119956.87783106847
101968,106630.33089013846
101969,92275.99650415643
101970,53066.01225114709
101971,126217.79183090963
101972,126970.92031125372
101973,121606.42238328567
101974,143490.65176124705
101975,99048.17719179703
101976,126880.41772360675
101977,115919.08515881382
101978,48333.73453695631
101979,50785.165661137646
101980,56591.2963529844
101981,152756.98589054676
101982,125607.73019625717
101983,105040.15940761848
101984,50550.67211021681
101985,48529.788130385066
101986,90884.65646590914
101987,95719.09580576069
101988,49145.57712969893
101989,127393.7980878395
101990,140763.93458898406
101991,108864.10040063971
101992,53352.43540077737
101993,135943.49267151803
101994,141609.20585551206
101995,52586.97160103943
101996,117835.67957850438
101997,123037.81500642584
101998,131501.6517735606
101999,48604.76981844201
102000,52178.91981663182
102001,46253.394679038975
102002,55081.51734831931
102003,133317.7691476096
102004,117378.00821136021
102005,130527.91510577958
102006,111867.12427059542
102007,101747.55608688448
102008,55955.33555191562
102009,88571.03773943384
102010,97083.92774981538
102011,53850.34259792619
102012,47878.09112389736
102013,114159.89949019175
102014,119450.63063433376
102015,119239.65261527731
102016,57807.628601157405
102017,134123.04353158892
102018,148212.18060890818
102019,137818.0027875631
102020,125755.77252833985
102021,49788.21718941658
102022,56480.23427888776
102023,110748.06270483522
102024,49344.72246681927
102025,143481.94388677008
102026,50351.83806061897
102027,140451.7799254751
102028,49704.214684841725
102029,64639.93091733169
102030,125633.64971309993
102031,54737.5423008426
102032,110706.29434967655
102033,50172.95469631807
102034,122740.30404775828
102035,126275.70863043012
102036,47995.45222988818
102037,51221.967538360834
102038,94624.91497615034
102039,147582.95776856501
102040,54964.20618662868
102041,145197.5860853413
102042,110524.6338751905
102043,50187.246013220545
102044,131633.1801841379
102045,48783.92547780469
102046,100766.95666575118
102047,126913.95829641502
102048,102378.44716969623
102049,50902.41164542961
102050,87212.26042215296
102051,52442.92466711514
102052,52605.95166919473
102053,122577.89704213719
102054,55125.68915717993
102055,115701.62441760892
102056,50981.86766706544
102057,103947.75889236285
102058,145865.18571568333
102059,48616.80656462349
102060,112632.93172558222
102061,104479.33863344546
102062,112562.76594812905
102063,98097.67127751642
102064,56756.96702655472
102065,85464.82579966092
102066,103058.86422313131
102067,126991.60016392145
102068,59920.21611269108
102069,99196.84009509961
102070,148770.80618587392
102071,131297.8613254532
102072,58388.62823995347
102073,118987.11013559868
102074,108544.35010917668
102075,49394.30605531267
102076,140302.2652142924
102077,48892.42910785209
102078,110827.6212134298
102079,100254.9262911354
102080,106479.01014262368
102081,128228.63272800815
102082,46095.88323088854
102083,54964.20618662868
102084,130129.72028941436
102085,92132.86692162066
102086,109607.81667157203
102087,93442.94203700246
102088,104449.33169569701
102089,115136.4007549536
102090,113682.86519944602
102091,138652.58187367447
102092,135650.9869712435
102093,126136.46259414809
102094,105304.70920770589
102095,133297.69461211344
102096,50112.633812359716
102097,101392.19234923381
102098,102734.35228702446
102099,92489.9448796096
102100,147792.78306585865
102101,112636.88747110205
102102,114159.89949019175
102103,117211.79544441774
102104,139836.22513941416
102105,50583.69907851333
102106,62124.539943739095
102107,105473.0999322285
102108,125922.17515233443
102109,126864.96532127785
102110,131106.57705041824
102111,51053.60123743395
102112,148013.8483287319
102113,118433.98832360598
102114,109979.78606822804
102115,111941.58324912665
102116,47308.77647510138
102117,98658.94318788673
102118,120960.06175982072
102119,54067.97357002463
102120,137052.1759655726
102121,130938.51557588519
102122,64447.88047854747
102123,52446.48711543703
102124,63254.13549718144
102125,88692.57784036173
102126,49704.87930584792
102127,113943.31059802766
102128,122443.33189088294
102129,129933.61202345193
102130,106639.29999042598
102131,138716.65727908857
102132,96193.29469149261
102133,101526.29546201887
102134,47249.16127201115
102135,49151.494356367875
102136,121337.15747830489
102137,94178.24836959782
102138,154741.88444012334
102139,52414.79929567158
102140,50442.699605193375
102141,124806.13072666388
102142,50188.152977497375
102143,50471.69219357919
102144,122680.82200180128
102145,48253.8120596487
102146,90545.46584754785
102147,53457.51915806623
102148,139817.021377053
102149,85627.1647419149
102150,51762.70480597238
102151,128428.90245530776
102152,94409.50516937532
102153,47072.84909952353
102154,51169.1685657886
102155,129662.57461035652
102156,131942.09023901532
102157,101403.61474982454
102158,61722.58932749345
102159,49511.528293701405
102160,136109.07855923355
102161,127745.61103039881
102162,50070.60667602597
102163,147153.27351199178
102164,52619.09208290339
102165,109994.02525580539
102166,56821.20579826053
102167,47296.84265526988
102168,105220.00246208408
102169,133808.13541036806
102170,54164.35223534484
102171,50277.04947785423
102172,105569.71660269685
102173,97115.65380898578
102174,119120.2920813299
102175,122935.82272717281
102176,127911.29081707905
102177,144566.7555281729
102178,50231.1523837744
102179,117561.14625940271
102180,49882.494135105444
102181,117566.32150794262
102182,133745.3880914676
102183,90403.02689920543
102184,109555.50656285297
102185,49775.482064774
102186,51506.052170088406
102187,128093.69384954337
102188,134581.47082385398
102189,50548.43895016366
102190,125065.83224655406
102191,98846.29828413964
102192,93391.86237007547
102193,111337.72976221882
102194,48344.32388343077
102195,114197.72230785518
102196,103029.23200954661
102197,118277.28118711957
102198,97403.566676655
102199,139238.1373802135
102200,50891.03483484253
102201,134766.94818200008
102202,125198.27616450358
102203,126864.96532127785
102204,126362.95044750298
102205,118939.59909865861
102206,92633.53553349286
102207,62770.71504374607
102208,53172.3730920116
102209,153135.7134846177
102210,112953.15610445575
102211,122968.88589117405
102212,113803.35833920095
102213,108866.5160130808
102214,53375.030909284396
102215,48636.59482518965
102216,52601.383034282815
102217,107084.54324657153
102218,153583.81733710814
102219,148028.61786966852
102220,50542.45098384169
102221,96139.4240598575
102222,146750.30838946812
102223,59306.84943205609
102224,129869.38521085806
102225,48222.77940676526
102226,106917.18428748238
102227,51881.376420624096
102228,130801.46675528752
102229,126851.63640302105
102230,97695.17201696042
102231,143993.61387051377
102232,116925.7888550437
102233,146587.3773316386
102234,106631.4703748786
102235,133507.89745161927
102236,52186.81719258019
102237,103973.69998815896
102238,49722.33703934021
102239,108353.6004032862
102240,55219.8625167666
102241,60473.08015530146
102242,107468.72173207293
102243,96193.29469149261
102244,150893.12756463978
102245,109481.03279632393
102246,51115.19603082654
102247,96406.10940638673
102248,140832.30653866805
102249,138504.30489467463
102250,52942.48707778148
102251,105683.48264740959
102252,107448.86315103484
102253,131274.3602438688
102254,96997.49509249367
102255,52555.500018377585
102256,107009.15936902432
102257,52185.49340070188
102258,53061.56196729666
102259,49656.29081413599
102260,62947.48589652234
102261,128333.99164088319
102262,134636.8405119535
102263,53110.2184205653
102264,51362.96809864466
102265,116315.76558894743
102266,121663.03760652109
102267,125471.17992428997
102268,49739.83355770074
102269,160309.9675115446
102270,53650.619440106035
102271,51838.83751894609
102272,93761.95857184404
102273,64750.3126648172
102274,125094.06764545983
102275,108236.77370430731
102276,134121.5716807327
102277,111158.43626343747
102278,136513.96633521264
102279,53353.70291386
102280,103798.2137711304
102281,52485.43722740065
102282,122278.13390856136
102283,149717.08430552622
102284,130685.2003675854
102285,49966.647090071056
102286,145382.90032654782
102287,140442.14262706536
102288,107874.85267802476
102289,109557.37080451143
102290,100275.3071345435
102291,51493.41302854508
102292,132992.8687908914
102293,53171.998749583
102294,52282.13557862556
102295,126830.85645920374
102296,116973.32049711733
102297,137162.17118029884
102298,136121.1620569882
102299,138716.65727908857
102300,97587.15311940764
102301,101185.3818612251
102302,125529.15622977982
102303,116273.48251601943
102304,48432.80833039064
102305,147123.3709014858
102306,94353.73458662638
102307,52338.68940444626
102308,127217.38644459822
102309,53847.687665221565
102310,92910.76309365436
102311,126483.64726558168
102312,145501.79230561302
102313,48697.47164349113
102314,48828.41520706381
102315,53250.4496443785
102316,113791.03749580838
102317,51941.59486679534
102318,48321.75070773979
102319,47188.979167306345
102320,145299.68641063693
102321,53011.950176639075
102322,55041.86675469911
102323,55508.34683031305
102324,125281.13065712078
102325,97106.64302533619
102326,50805.12563220496
102327,51902.360841886984
102328,51117.9530045441
102329,124586.48379231298
102330,50574.17333804919
102331,100290.19801304465
102332,133768.42126532135
102333,52824.38105818629
102334,54295.331297649296
102335,143121.15587199523
102336,49695.94664599101
102337,51377.824337302314
102338,50021.97412585662
102339,101814.61486989712
102340,124781.10616062427
102341,125590.32449101502
102342,131359.3603064781
102343,52843.26367850611
102344,48532.734897739305
102345,100419.03390287663
102346,102244.74597196838
102347,95706.1746524817
102348,53150.869557407124
102349,140968.7281478208
102350,119864.66238508256
102351,133664.25475579375
102352,57171.30931257547
102353,97894.92824472746
102354,56146.094918572075
102355,130678.51787279095
102356,48828.765945842526
102357,111025.87133790058
102358,154817.31556186124
102359,100373.08500762751
102360,50454.587693092646
102361,132980.09065838731
102362,124411.76318885539
102363,97106.64302533619
102364,52090.02436297913
102365,125584.04130276944
102366,108096.2970589001
102367,125001.93965636281
102368,105479.04982077044
102369,49650.637924846
102370,50024.762901454036
102371,145144.3117500979
102372,52879.76948519392
102373,51002.58106113767
102374,109071.18950077401
102375,91822.79429412843
102376,136443.1778331955
102377,49715.415438662225
102378,142174.29531969427
102379,140323.1425022198
102380,53861.07857338305
102381,52518.26183435292
102382,50688.03504397076
102383,115482.30660476361
102384,49940.38712263717
102385,110706.29434967655
102386,52711.56593729183
102387,117543.79255711072
102388,110043.52122653223
102389,90043.0973927987
102390,134883.01842304334
102391,50922.54271365812
102392,48377.87407795596
102393,54790.58471069427
102394,106668.24498350553
102395,121914.71046472302
102396,134990.39805685365
102397,130634.70496113793
102398,52311.15983926886
102399,52753.917299961366
102400,135527.57979904048
102401,154517.90902523958
102402,125802.44422391517
102403,98444.56847417007
102404,117590.29996071412
102405,128151.2962407821
102406,126261.95783139602
102407,89040.45345642636
102408,51095.106534693274
102409,48557.15488278051
102410,106723.18920862192
102411,99980.13305191121
102412,97401.25714305752
102413,153589.75855889748
102414,51853.36082574745
102415,48240.43191458611
102416,57981.67718527395
102417,57315.1224837498
102418,160098.9435167239
102419,50158.81421405493
102420,51726.260739365134
102421,110147.19723186459
102422,99048.17719179703
102423,150349.08528839034
102424,119136.90095305766
102425,97061.19477586557
102426,108946.66712383067
102427,140510.30212188445
102428,110122.86114563738
102429,88977.6564844804
102430,117272.51418707494
102431,153483.62280629895
102432,91049.43279026158
102433,53849.885782352576
102434,49838.53071840856
102435,124598.30580973675
102436,49496.816814557154
102437,104289.26946469842
102438,48711.52302565464
102439,162477.44411134545
102440,139336.06966138608
102441,144477.61458057805
102442,118627.00827621018
102443,51409.85331945092
102444,50520.132731859536
102445,52585.27419052428
102446,92319.2123571678
102447,113956.06113044964
102448,94025.59664007506
102449,55486.976607002754
102450,128380.64682798715
102451,117699.56086790608
102452,132093.98910384558
102453,117542.09632865706
102454,53101.524073572684
102455,96107.24224672392
102456,53010.11524980332
102457,52476.80190113242
102458,107401.17121375917
102459,154958.2263688264
102460,49942.63065763809
102461,48254.281994448414
102462,128148.13859234449
102463,165714.78553078725
102464,118478.86137765509
102465,51866.27831139908
102466,131290.31180952
102467,101895.20833410669
102468,51137.84170127568
102469,96406.10940638673
102470,140582.44353925646
102471,124119.51025598604
102472,109368.09459503207
102473,55291.05020660408
102474,48784.931693350256
102475,128927.1551498928
102476,109644.79375985505
102477,107991.76844786675
102478,114122.59658323262
102479,104389.82830074278
102480,51134.26534136409
102481,53196.04771605108
102482,120454.23451907649
102483,51459.35922371295
102484,51290.4226030748
102485,151685.5333539383
102486,145293.759378953
102487,117402.09005570205
102488,114950.86116781362
102489,102735.49410974994
102490,130484.43857998872
102491,51795.365773526595
102492,51684.930666390144
102493,109774.93511528833
102494,117181.87954308993
102495,124129.30560663865
102496,50595.31135684211
102497,127579.96789622965
102498,51293.31753383916
102499,110136.9911818983
102500,48902.29279934108
102501,114376.84501498942
102502,111335.83403548964
102503,154092.37081938682
102504,107171.34848334503
102505,108770.53515949368
102506,50431.34637927598
102507,54776.70003861826
102508,152950.1947273583
102509,138811.7394484727
102510,50567.37538637208
102511,51557.8789734532
102512,91965.36727799372
102513,107675.25694190135
102514,127078.2483033156
102515,131817.35691396537
102516,48573.937664956036
102517,128201.55105811414
102518,53764.79192031353
102519,127207.4710388483
102520,90167.82112361363
102521,131153.1025791939
102522,51811.38243978539
102523,140309.4262975622
102524,131077.259156462
102525,53958.02281189851
102526,51216.026316571515
102527,138194.33148587227
102528,126556.030025621
102529,50670.13293645116
102530,152370.28956021235
102531,119479.29989235935
102532,110300.6748564645
102533,50319.51583074292
102534,144328.16695172296
102535,53025.41961187985
102536,111168.54035817822
102537,116298.77699342815
102538,54341.34603103559
102539,50042.89517783717
102540,48462.619851245785
102541,123541.48208972829
102542,158500.33197545673
102543,54180.44854792513
102544,54275.70506704773
102545,142364.33835698717
102546,97115.65380898578
102547,54637.23480013442
102548,52028.55502713988
102549,48463.61032368204
102550,125148.61244874736
102551,126574.54865384444
102552,48274.11715142481
102553,49032.2703593131
102554,104296.46887934102
102555,122097.98488109054
102556,120973.69531980062
102557,113483.7712071196
102558,55287.17157911316
102559,138967.55302226392
102560,124747.40736744153
102561,48253.8120596487
102562,97401.25714305752
102563,52272.27451375847
102564,113194.034800285
102565,135189.77662815017
102566,97904.48251264977
102567,152963.3680664986
102568,114026.43496804527
102569,90517.87621813436
102570,122577.31149737073
102571,101019.17119736578
102572,53400.44719998274
102573,131175.0885961478
102574,57869.836447154
102575,54052.36389977863
102576,99168.52354022811
102577,97423.97241857831
102578,107391.06408650448
102579,100398.95179837642
102580,50426.11654450678
102581,104705.14528302627
102582,49855.7085724055
102583,48319.785373623774
102584,148028.47744904115
102585,51816.69184717645
102586,58823.17172254042
102587,66660.92972140972
102588,115158.39626257922
102589,48756.60589236997
102590,129723.79234684602
102591,128362.2860451235
102592,47931.402843647615
102593,49719.851056603584
102594,97389.62241546492
102595,51371.883115512996
102596,132659.48840889195
102597,54949.75312242139
102598,51053.60123743395
102599,113543.9124111011
102600,50417.6420820878
102601,108114.45577289221
102602,55480.68613177899
102603,114717.7989003577
102604,105208.97799416998
102605,103833.53901199007
102606,133762.42066601632
102607,48315.42436052686
102608,86512.55502208539
102609,121338.63757643118
102610,113432.6233767349
102611,125488.58562953211
102612,48344.32388343077
102613,88575.2167343709
102614,145025.20061688215
102615,52309.90278509971
102616,122577.31149737073
102617,125291.09190474717
102618,125313.01603267231
102619,51131.15051481321
102620,110882.45485726328
102621,128722.61508537353
102622,50080.475651065884
102623,126367.67468098938
102624,51239.80166642776
102625,48806.327724086885
102626,97152.97096152297
102627,147933.57447807142
102628,52856.35806923686
102629,123368.63973463207
102630,99280.72896894647
102631,51063.755979722104
102632,53376.72084509953
102633,47417.77682001721
102634,114736.61744389214
102635,58658.39050102075
102636,52437.382698739064
102637,51290.01347165806
102638,87942.17967779077
102639,99346.21057170286
102640,52084.77638773073
102641,52224.93800826955
102642,95487.77427280048
102643,147013.30741045298
102644,51647.06412818245
102645,149955.8123172822
102646,55387.52905912752
102647,128245.84051149897
102648,97267.0141713825
102649,54312.19362649837
102650,48970.96085152318
102651,131788.49640191376
102652,122683.6337636931
102653,127090.22497947096
102654,122420.72397752263
102655,109531.88777965569
102656,56262.656723198765
102657,51992.87592286148
102658,106917.18428748238
102659,101972.2442578288
102660,116337.50307916621
102661,62640.71077175939
102662,53303.820131721164
102663,129878.19243991621
102664,126930.45465209901
102665,49703.40071925456
102666,116290.2859366033
102667,151101.0441118507
102668,124161.9830058585
102669,48956.574179621275
102670,140848.81382135284
102671,138739.33263755983
102672,126309.71487934681
102673,97844.25918212165
102674,143740.0292099605
102675,107987.84939837494
102676,120731.46402276063
102677,49794.191180164155
102678,122564.48919696805
102679,49883.098892690665
102680,163629.33509886678
102681,101356.81614611435
102682,47923.10252134398
102683,59137.23680707495
102684,132977.40944426763
102685,124719.74478153947
102686,48460.1216718138
102687,104071.72752458803
102688,52305.047048193
102689,156702.80955676956
102690,97141.28241896162
102691,103329.1571648502
102692,96415.71905508076
102693,166637.430397549
102694,135733.2001075859
102695,100112.38430221753
102696,88958.90308485115
102697,47409.48546277137
102698,51437.410131228586
102699,121389.25343743006
102700,116632.6924305282
102701,107821.39803261143
102702,94514.10217145998
102703,115719.11687156251
102704,53197.00334911264
102705,118868.49459613489
102706,103096.6768401178
102707,118434.90507333257
102708,143860.76049704777
102709,53391.52853854498
102710,116298.77699342815
102711,132730.25336383382
102712,120643.98785131764
102713,52328.25327795342
102714,92274.00904415202
102715,128391.67016526697
